# t,x,ts
3.404255509376525879e-01,1.999999955296516418e-02,1.184465050697326660e+00
3.504380583763122559e-01,1.999999955296516418e-02,1.189983844757080078e+00
3.604505658149719238e-01,1.999999955296516418e-02,1.194788932800292969e+00
3.704630732536315918e-01,1.999999955296516418e-02,1.198883771896362305e+00
3.804756104946136475e-01,1.999999955296516418e-02,1.202266812324523926e+00
3.904881179332733154e-01,1.999999955296516418e-02,1.204947471618652344e+00
4.005006253719329834e-01,1.999999955296516418e-02,1.206928133964538574e+00
4.105131328105926514e-01,1.999999955296516418e-02,1.208219885826110840e+00
4.205256700515747070e-01,1.999999955296516418e-02,1.208835959434509277e+00
4.305381774902343750e-01,1.999999955296516418e-02,1.208789229393005371e+00
4.405506849288940430e-01,1.999999955296516418e-02,1.208099961280822754e+00
4.505631923675537109e-01,1.999999955296516418e-02,1.206785798072814941e+00
4.605757296085357666e-01,1.999999955296516418e-02,1.204872608184814453e+00
4.705882370471954346e-01,1.999999955296516418e-02,1.202382445335388184e+00
4.806007742881774902e-01,1.999999955296516418e-02,1.199346780776977539e+00
4.906132817268371582e-01,1.999999955296516418e-02,1.195792675018310547e+00
5.006257891654968262e-01,1.999999955296516418e-02,1.191756129264831543e+00
5.106382966041564941e-01,1.999999955296516418e-02,1.187266469001770020e+00
5.206508636474609375e-01,1.999999955296516418e-02,1.182361960411071777e+00
5.306633710861206055e-01,1.999999955296516418e-02,1.177075028419494629e+00
5.406758785247802734e-01,1.999999955296516418e-02,1.171445727348327637e+00
5.506883859634399414e-01,1.999999955296516418e-02,1.165511012077331543e+00
5.607008934020996094e-01,1.999999955296516418e-02,1.159306406974792480e+00
5.707134008407592773e-01,1.999999955296516418e-02,1.152869582176208496e+00
5.807259082794189453e-01,1.999999955296516418e-02,1.146238207817077637e+00
5.907384157180786133e-01,1.999999955296516418e-02,1.139447569847106934e+00
6.007509827613830566e-01,1.999999955296516418e-02,1.132534146308898926e+00
6.107634902000427246e-01,1.999999955296516418e-02,1.125530838966369629e+00
6.207759976387023926e-01,1.999999955296516418e-02,1.118472933769226074e+00
6.307885050773620605e-01,1.999999955296516418e-02,1.111386418342590332e+00
6.408010125160217285e-01,1.999999955296516418e-02,1.104308247566223145e+00
6.508135199546813965e-01,1.999999955296516418e-02,1.097262740135192871e+00
6.608260273933410645e-01,1.999999955296516418e-02,1.090280652046203613e+00
6.708385348320007324e-01,1.999999955296516418e-02,1.083382248878479004e+00
6.808511018753051758e-01,1.999999955296516418e-02,1.076595187187194824e+00
6.908636093139648438e-01,1.999999955296516418e-02,1.069938302040100098e+00
7.008761167526245117e-01,1.999999955296516418e-02,1.063434004783630371e+00
7.108886241912841797e-01,1.999999955296516418e-02,1.057098269462585449e+00
7.209011316299438477e-01,1.999999955296516418e-02,1.050948262214660645e+00
7.309136390686035156e-01,1.999999955296516418e-02,1.044999957084655762e+00
7.409261465072631836e-01,1.999999955296516418e-02,1.039262652397155762e+00
7.509386539459228516e-01,1.999999955296516418e-02,1.033752799034118652e+00
7.609512209892272949e-01,1.999999955296516418e-02,1.028476834297180176e+00
7.709637284278869629e-01,1.999999955296516418e-02,1.023444771766662598e+00
7.809762358665466309e-01,1.999999955296516418e-02,1.018661141395568848e+00
7.909887433052062988e-01,1.999999955296516418e-02,1.014136195182800293e+00
8.010012507438659668e-01,1.999999955296516418e-02,1.009869933128356934e+00
8.110137581825256348e-01,1.999999955296516418e-02,1.005868077278137207e+00
8.210262656211853027e-01,1.999999955296516418e-02,1.002132534980773926e+00
8.310387730598449707e-01,1.999999955296516418e-02,9.986635446548461914e-01
8.410513401031494141e-01,1.999999955296516418e-02,9.954627752304077148e-01
8.510638475418090820e-01,1.999999955296516418e-02,9.925249814987182617e-01
8.610763549804687500e-01,1.999999955296516418e-02,9.898546934127807617e-01
8.710888624191284180e-01,1.999999955296516418e-02,9.874449968338012695e-01
8.811013698577880859e-01,1.999999955296516418e-02,9.852946996688842773e-01
8.911138772964477539e-01,1.999999955296516418e-02,9.833985567092895508e-01
9.011263847351074219e-01,1.999999955296516418e-02,9.817565679550170898e-01
9.111388921737670898e-01,1.999999955296516418e-02,9.803582429885864258e-01
9.211514592170715332e-01,1.999999955296516418e-02,9.792002439498901367e-01
9.311639666557312012e-01,1.999999955296516418e-02,9.782778024673461914e-01
9.411764740943908691e-01,1.999999955296516418e-02,9.775820970535278320e-01
9.511889815330505371e-01,1.999999955296516418e-02,9.771112203598022461e-01
9.612015485763549805e-01,1.999999955296516418e-02,9.768549203872680664e-01
9.712140560150146484e-01,1.999999955296516418e-02,9.768081903457641602e-01
9.812265634536743164e-01,1.999999955296516418e-02,9.769607782363891602e-01
9.912390708923339844e-01,1.999999955296516418e-02,9.773069620132446289e-01
1.001251578330993652e+00,1.999999955296516418e-02,9.778407812118530273e-01
1.011264085769653320e+00,1.999999955296516418e-02,9.785529375076293945e-01
1.021276593208312988e+00,1.999999955296516418e-02,9.794362783432006836e-01
1.031289100646972656e+00,1.999999955296516418e-02,9.804829359054565430e-01
1.041301608085632324e+00,1.999999955296516418e-02,9.816857576370239258e-01
1.051314115524291992e+00,1.999999955296516418e-02,9.830366373062133789e-01
1.061326622962951660e+00,1.999999955296516418e-02,9.845272302627563477e-01
1.071339130401611328e+00,1.999999955296516418e-02,9.861508607864379883e-01
1.081351637840270996e+00,1.999999955296516418e-02,9.879015684127807617e-01
1.091364145278930664e+00,1.999999955296516418e-02,9.897681474685668945e-01
1.101376652717590332e+00,1.999999955296516418e-02,9.917465448379516602e-01
1.111389160156250000e+00,1.999999955296516418e-02,9.938296079635620117e-01
1.121401786804199219e+00,1.999999955296516418e-02,9.960087537765502930e-01
1.131414294242858887e+00,1.999999955296516418e-02,9.982765913009643555e-01
1.141426801681518555e+00,1.999999955296516418e-02,1.000630021095275879e+00
1.151439309120178223e+00,1.999999955296516418e-02,1.003059983253479004e+00
1.161451816558837891e+00,1.999999955296516418e-02,1.005560755729675293e+00
1.171464323997497559e+00,1.999999955296516418e-02,1.008123993873596191e+00
1.181476831436157227e+00,1.999999955296516418e-02,1.010745644569396973e+00
1.191489458084106445e+00,1.999999955296516418e-02,1.013421654701232910e+00
1.201501846313476562e+00,1.999999955296516418e-02,1.016145348548889160e+00
1.211514353752136230e+00,1.999999955296516418e-02,1.018909096717834473e+00
1.221526861190795898e+00,1.999999955296516418e-02,1.021711230278015137e+00
1.231539368629455566e+00,1.999999955296516418e-02,1.024546504020690918e+00
1.241551876068115234e+00,1.999999955296516418e-02,1.027406096458435059e+00
1.251564383506774902e+00,1.999999955296516418e-02,1.030291438102722168e+00
1.261576890945434570e+00,1.999999955296516418e-02,1.033195376396179199e+00
1.271589517593383789e+00,1.999999955296516418e-02,1.036111712455749512e+00
1.281602025032043457e+00,1.999999955296516418e-02,1.039040684700012207e+00
1.291614532470703125e+00,1.999999955296516418e-02,1.041975617408752441e+00
1.301627039909362793e+00,1.999999955296516418e-02,1.044916033744812012e+00
1.311639547348022461e+00,1.999999955296516418e-02,1.047855019569396973e+00
1.321652054786682129e+00,1.999999955296516418e-02,1.050794482231140137e+00
1.331664562225341797e+00,1.999999955296516418e-02,1.053724646568298340e+00
1.341677069664001465e+00,1.999999955296516418e-02,1.056648612022399902e+00
1.351689577102661133e+00,1.999999955296516418e-02,1.059561610221862793e+00
1.361702203750610352e+00,1.999999955296516418e-02,1.062461972236633301e+00
1.371714711189270020e+00,1.999999955296516418e-02,1.065346360206604004e+00
1.381727218627929688e+00,1.999999955296516418e-02,1.068215966224670410e+00
1.391739726066589355e+00,1.999999955296516418e-02,1.071064829826354980e+00
1.401752233505249023e+00,1.999999955296516418e-02,1.073895812034606934e+00
1.411764740943908691e+00,1.999999955296516418e-02,1.076703190803527832e+00
1.421777248382568359e+00,1.999999955296516418e-02,1.079487442970275879e+00
1.431789875030517578e+00,1.999999955296516418e-02,1.082246661186218262e+00
1.441802263259887695e+00,1.999999955296516418e-02,1.084981560707092285e+00
1.451814770698547363e+00,1.999999955296516418e-02,1.087689757347106934e+00
1.461827278137207031e+00,1.999999955296516418e-02,1.090371489524841309e+00
1.471839785575866699e+00,1.999999955296516418e-02,1.093024134635925293e+00
1.481852293014526367e+00,1.999999955296516418e-02,1.095649838447570801e+00
1.491864800453186035e+00,1.999999955296516418e-02,1.098245263099670410e+00
1.501877307891845703e+00,1.999999955296516418e-02,1.100811362266540527e+00
1.511889934539794922e+00,1.999999955296516418e-02,1.103349566459655762e+00
1.521902441978454590e+00,1.999999955296516418e-02,1.105857014656066895e+00
1.531914949417114258e+00,1.999999955296516418e-02,1.108336091041564941e+00
1.541927456855773926e+00,1.999999955296516418e-02,1.110785841941833496e+00
1.551939964294433594e+00,1.999999955296516418e-02,1.113205313682556152e+00
1.561952471733093262e+00,1.999999955296516418e-02,1.115596413612365723e+00
1.571964979171752930e+00,1.999999955296516418e-02,1.117958426475524902e+00
1.581977486610412598e+00,1.999999955296516418e-02,1.120292067527770996e+00
1.591989994049072266e+00,1.999999955296516418e-02,1.122597575187683105e+00
1.602002501487731934e+00,1.999999955296516418e-02,1.124875426292419434e+00
1.612015008926391602e+00,1.999999955296516418e-02,1.127127766609191895e+00
1.622027516365051270e+00,1.999999955296516418e-02,1.129353165626525879e+00
1.632040023803710938e+00,1.999999955296516418e-02,1.131553053855895996e+00
1.642052531242370605e+00,1.999999955296516418e-02,1.133728384971618652e+00
1.652065038681030273e+00,1.999999955296516418e-02,1.135879397392272949e+00
1.662077546119689941e+00,1.999999955296516418e-02,1.138007044792175293e+00
1.672090053558349609e+00,1.999999955296516418e-02,1.140113711357116699e+00
1.682102680206298828e+00,1.999999955296516418e-02,1.142198443412780762e+00
1.692115187644958496e+00,1.999999955296516418e-02,1.144261956214904785e+00
1.702127695083618164e+00,1.999999955296516418e-02,1.146307587623596191e+00
1.712140202522277832e+00,1.999999955296516418e-02,1.148332715034484863e+00
1.722152709960937500e+00,1.999999955296516418e-02,1.150342345237731934e+00
1.732165217399597168e+00,1.999999955296516418e-02,1.152334332466125488e+00
1.742177724838256836e+00,1.999999955296516418e-02,1.154311299324035645e+00
1.752190351486206055e+00,1.999999955296516418e-02,1.156273722648620605e+00
1.762202739715576172e+00,1.999999955296516418e-02,1.158222079277038574e+00
1.772215247154235840e+00,1.999999955296516418e-02,1.160158991813659668e+00
1.782227754592895508e+00,1.999999955296516418e-02,1.162085175514221191e+00
1.792240262031555176e+00,1.999999955296516418e-02,1.164000630378723145e+00
1.802252769470214844e+00,1.999999955296516418e-02,1.165907740592956543e+00
1.812265276908874512e+00,1.999999955296516418e-02,1.167805790901184082e+00
1.822277784347534180e+00,1.999999955296516418e-02,1.169696688652038574e+00
1.832290410995483398e+00,1.999999955296516418e-02,1.171583294868469238e+00
1.842302918434143066e+00,1.999999955296516418e-02,1.173463940620422363e+00
1.852315425872802734e+00,1.999999955296516418e-02,1.175339579582214355e+00
1.862327933311462402e+00,1.999999955296516418e-02,1.177214503288269043e+00
1.872340440750122070e+00,1.999999955296516418e-02,1.179084658622741699e+00
1.882352948188781738e+00,1.999999955296516418e-02,1.180957674980163574e+00
1.892365455627441406e+00,1.999999955296516418e-02,1.182826876640319824e+00
1.902377963066101074e+00,1.999999955296516418e-02,1.184699177742004395e+00
1.912390470504760742e+00,1.999999955296516418e-02,1.186571717262268066e+00
1.922403097152709961e+00,1.999999955296516418e-02,1.188448071479797363e+00
1.932415604591369629e+00,1.999999955296516418e-02,1.190327048301696777e+00
1.942428112030029297e+00,1.999999955296516418e-02,1.192209601402282715e+00
1.952440619468688965e+00,1.999999955296516418e-02,1.194096684455871582e+00
1.962453126907348633e+00,1.999999955296516418e-02,1.195989489555358887e+00
1.972465634346008301e+00,1.999999955296516418e-02,1.197888255119323730e+00
1.982478141784667969e+00,1.999999955296516418e-02,1.199792742729187012e+00
1.992490768432617188e+00,1.999999955296516418e-02,1.201706528663635254e+00
2.002503156661987305e+00,1.999999955296516418e-02,1.203626036643981934e+00
2.012515783309936523e+00,1.999999955296516418e-02,1.205553889274597168e+00
2.022528171539306641e+00,1.999999955296516418e-02,1.207490563392639160e+00
2.032540798187255859e+00,1.999999955296516418e-02,1.209436535835266113e+00
2.042553186416625977e+00,1.999999955296516418e-02,1.211390137672424316e+00
2.052565813064575195e+00,1.999999955296516418e-02,1.213353037834167480e+00
2.062578201293945312e+00,1.999999955296516418e-02,1.215325474739074707e+00
2.072590827941894531e+00,1.999999955296516418e-02,1.217308163642883301e+00
2.082603216171264648e+00,1.999999955296516418e-02,1.219298958778381348e+00
2.092615842819213867e+00,1.999999955296516418e-02,1.221300482749938965e+00
2.102628231048583984e+00,1.999999955296516418e-02,1.223311066627502441e+00
2.112640857696533203e+00,1.999999955296516418e-02,1.225329518318176270e+00
2.122653245925903320e+00,1.999999955296516418e-02,1.227357745170593262e+00
2.132665872573852539e+00,1.999999955296516418e-02,1.229395508766174316e+00
2.142678260803222656e+00,1.999999955296516418e-02,1.231441140174865723e+00
2.152690887451171875e+00,1.999999955296516418e-02,1.233494400978088379e+00
2.162703514099121094e+00,1.999999955296516418e-02,1.235555768013000488e+00
2.172716140747070312e+00,1.999999955296516418e-02,1.237622857093811035e+00
2.182728528976440430e+00,1.999999955296516418e-02,1.239696860313415527e+00
2.192741155624389648e+00,1.999999955296516418e-02,1.241777777671813965e+00
2.202753543853759766e+00,1.999999955296516418e-02,1.243862748146057129e+00
2.212766170501708984e+00,1.999999955296516418e-02,1.245949387550354004e+00
2.222778558731079102e+00,1.999999955296516418e-02,1.248041987419128418e+00
2.232791185379028320e+00,1.999999955296516418e-02,1.250137686729431152e+00
2.242803573608398438e+00,1.999999955296516418e-02,1.252231717109680176e+00
2.252816200256347656e+00,1.999999955296516418e-02,1.254327893257141113e+00
2.262828588485717773e+00,1.999999955296516418e-02,1.256423115730285645e+00
2.272841215133666992e+00,1.999999955296516418e-02,1.258512854576110840e+00
2.282853603363037109e+00,1.999999955296516418e-02,1.260603070259094238e+00
2.292866230010986328e+00,1.999999955296516418e-02,1.262688994407653809e+00
2.302878618240356445e+00,1.999999955296516418e-02,1.264768242835998535e+00
2.312891244888305664e+00,1.999999955296516418e-02,1.266837954521179199e+00
2.322903633117675781e+00,1.999999955296516418e-02,1.268901944160461426e+00
2.332916259765625000e+00,1.999999955296516418e-02,1.270954251289367676e+00
2.342928647994995117e+00,1.999999955296516418e-02,1.272996783256530762e+00
2.352941274642944336e+00,1.999999955296516418e-02,1.275024056434631348e+00
2.362953662872314453e+00,1.999999955296516418e-02,1.277037024497985840e+00
2.372966289520263672e+00,1.999999955296516418e-02,1.279034733772277832e+00
2.382978677749633789e+00,1.999999955296516418e-02,1.281013846397399902e+00
2.392991304397583008e+00,1.999999955296516418e-02,1.282975077629089355e+00
2.403003692626953125e+00,1.999999955296516418e-02,1.284914612770080566e+00
2.413016319274902344e+00,1.999999955296516418e-02,1.286832928657531738e+00
2.423028707504272461e+00,1.999999955296516418e-02,1.288726449012756348e+00
2.433041334152221680e+00,1.999999955296516418e-02,1.290594935417175293e+00
2.443053722381591797e+00,1.999999955296516418e-02,1.292436957359313965e+00
2.453066349029541016e+00,1.999999955296516418e-02,1.294250607490539551e+00
2.463078737258911133e+00,1.999999955296516418e-02,1.296035647392272949e+00
2.473091363906860352e+00,1.999999955296516418e-02,1.297789931297302246e+00
2.483103990554809570e+00,1.999999955296516418e-02,1.299514174461364746e+00
2.493116617202758789e+00,1.999999955296516418e-02,1.301204323768615723e+00
2.503129005432128906e+00,1.999999955296516418e-02,1.302858948707580566e+00
2.513141632080078125e+00,1.999999955296516418e-02,1.304483532905578613e+00
2.523154020309448242e+00,1.999999955296516418e-02,1.306071877479553223e+00
2.533166646957397461e+00,1.999999955296516418e-02,1.307620167732238770e+00
2.543179035186767578e+00,1.999999955296516418e-02,1.309133887290954590e+00
2.553191661834716797e+00,1.999999955296516418e-02,1.310615420341491699e+00
2.563204050064086914e+00,1.999999955296516418e-02,1.312059521675109863e+00
2.573216676712036133e+00,1.999999955296516418e-02,1.313462853431701660e+00
2.583229064941406250e+00,1.999999955296516418e-02,1.314834237098693848e+00
2.593241691589355469e+00,1.999999955296516418e-02,1.316170334815979004e+00
2.603254079818725586e+00,1.999999955296516418e-02,1.317473292350769043e+00
2.613266706466674805e+00,1.999999955296516418e-02,1.318739533424377441e+00
2.623279094696044922e+00,1.999999955296516418e-02,1.319978833198547363e+00
2.633291721343994141e+00,1.999999955296516418e-02,1.321184992790222168e+00
2.643304109573364258e+00,1.999999955296516418e-02,1.322367072105407715e+00
2.653316736221313477e+00,1.999999955296516418e-02,1.323518633842468262e+00
2.663329124450683594e+00,1.999999955296516418e-02,1.324652791023254395e+00
2.673341751098632812e+00,1.999999955296516418e-02,1.325765252113342285e+00
2.683354139328002930e+00,1.999999955296516418e-02,1.326861262321472168e+00
2.693366765975952148e+00,1.999999955296516418e-02,1.327947258949279785e+00
2.703379154205322266e+00,1.999999955296516418e-02,1.329024195671081543e+00
2.713391780853271484e+00,1.999999955296516418e-02,1.330099225044250488e+00
2.723404407501220703e+00,1.999999955296516418e-02,1.331178545951843262e+00
2.733417034149169922e+00,1.999999955296516418e-02,1.332264065742492676e+00
2.743429422378540039e+00,1.999999955296516418e-02,1.333364367485046387e+00
2.753442049026489258e+00,1.999999955296516418e-02,1.334486603736877441e+00
2.763454437255859375e+00,1.999999955296516418e-02,1.335634827613830566e+00
2.773467063903808594e+00,1.999999955296516418e-02,1.336822867393493652e+00
2.783479452133178711e+00,1.999999955296516418e-02,1.338053107261657715e+00
2.793492078781127930e+00,1.999999955296516418e-02,1.339338183403015137e+00
2.803504467010498047e+00,1.999999955296516418e-02,1.340683579444885254e+00
2.813517093658447266e+00,1.999999955296516418e-02,1.342101216316223145e+00
2.823529481887817383e+00,1.999999955296516418e-02,1.343604683876037598e+00
2.833542108535766602e+00,1.999999955296516418e-02,1.345196604728698730e+00
2.843554496765136719e+00,1.999999955296516418e-02,1.346897006034851074e+00
2.853567123413085938e+00,1.999999955296516418e-02,1.348713278770446777e+00
2.863579511642456055e+00,1.999999955296516418e-02,1.350658297538757324e+00
2.873592138290405273e+00,1.999999955296516418e-02,1.352749705314636230e+00
2.883604526519775391e+00,1.999999955296516418e-02,1.354994416236877441e+00
2.893617153167724609e+00,1.999999955296516418e-02,1.357411503791809082e+00
2.903629541397094727e+00,1.999999955296516418e-02,1.360015034675598145e+00
2.913642168045043945e+00,1.999999955296516418e-02,1.362816214561462402e+00
2.923654556274414062e+00,1.999999955296516418e-02,1.365836262702941895e+00
2.933667182922363281e+00,1.999999955296516418e-02,1.369087338447570801e+00
2.943679571151733398e+00,1.999999955296516418e-02,1.372588276863098145e+00
2.953692197799682617e+00,1.999999955296516418e-02,1.376352667808532715e+00
2.963704586029052734e+00,1.999999955296516418e-02,1.380396246910095215e+00
2.973717212677001953e+00,1.999999955296516418e-02,1.384740710258483887e+00
2.983729600906372070e+00,1.999999955296516418e-02,1.389398932456970215e+00
2.993742227554321289e+00,1.999999955296516418e-02,1.394394516944885254e+00
3.003754615783691406e+00,1.999999955296516418e-02,1.399737715721130371e+00
3.013767242431640625e+00,1.999999955296516418e-02,1.405449509620666504e+00
3.023779630661010742e+00,1.999999955296516418e-02,1.411541819572448730e+00
3.033792257308959961e+00,1.999999955296516418e-02,1.418038725852966309e+00
3.043804883956909180e+00,1.999999955296516418e-02,1.424945712089538574e+00
3.053817510604858398e+00,1.999999955296516418e-02,1.432293295860290527e+00
3.063829898834228516e+00,1.999999955296516418e-02,1.440081954002380371e+00
3.073842525482177734e+00,1.999999955296516418e-02,1.448331952095031738e+00
3.083854913711547852e+00,1.999999955296516418e-02,1.457053780555725098e+00
3.093867540359497070e+00,1.999999955296516418e-02,1.466266751289367676e+00
3.103879928588867188e+00,1.999999955296516418e-02,1.475974202156066895e+00
3.113892555236816406e+00,1.999999955296516418e-02,1.486187338829040527e+00
3.123904943466186523e+00,1.999999955296516418e-02,1.496913552284240723e+00
3.133917570114135742e+00,1.999999955296516418e-02,1.508160948753356934e+00
3.143929958343505859e+00,1.999999955296516418e-02,1.519936442375183105e+00
3.153942584991455078e+00,1.999999955296516418e-02,1.532237172126770020e+00
3.163954973220825195e+00,1.999999955296516418e-02,1.545070528984069824e+00
3.173967599868774414e+00,1.999999955296516418e-02,1.558427929878234863e+00
3.183979988098144531e+00,1.999999955296516418e-02,1.572307229042053223e+00
3.193992614746093750e+00,1.999999955296516418e-02,1.586715102195739746e+00
3.204005002975463867e+00,1.999999955296516418e-02,1.601630806922912598e+00
3.214017629623413086e+00,1.999999955296516418e-02,1.617049098014831543e+00
3.224030017852783203e+00,1.999999955296516418e-02,1.632955193519592285e+00
3.234042644500732422e+00,1.999999955296516418e-02,1.649349331855773926e+00
3.244055032730102539e+00,1.999999955296516418e-02,1.666197538375854492e+00
3.254067659378051758e+00,1.999999955296516418e-02,1.683486104011535645e+00
3.264080047607421875e+00,1.999999955296516418e-02,1.701202750205993652e+00
3.274092674255371094e+00,1.999999955296516418e-02,1.719315171241760254e+00
3.284105300903320312e+00,1.999999955296516418e-02,1.737808108329772949e+00
3.294117927551269531e+00,1.999999955296516418e-02,1.756652116775512695e+00
3.304130315780639648e+00,1.999999955296516418e-02,1.775828480720520020e+00
3.314142942428588867e+00,1.999999955296516418e-02,1.795298933982849121e+00
3.324155330657958984e+00,1.999999955296516418e-02,1.815041661262512207e+00
3.334167957305908203e+00,1.999999955296516418e-02,1.835023283958435059e+00
3.344180345535278320e+00,1.999999955296516418e-02,1.855219841003417969e+00
3.354192972183227539e+00,1.999999955296516418e-02,1.875601649284362793e+00
3.364205360412597656e+00,1.999999955296516418e-02,1.896133065223693848e+00
3.374217987060546875e+00,1.999999955296516418e-02,1.916790604591369629e+00
3.384230375289916992e+00,1.999999955296516418e-02,1.937537312507629395e+00
3.394243001937866211e+00,1.999999955296516418e-02,1.958344221115112305e+00
3.404255390167236328e+00,1.999999955296516418e-02,1.979199767112731934e+00
3.414268016815185547e+00,1.999999955296516418e-02,2.000057220458984375e+00
3.424280405044555664e+00,1.999999955296516418e-02,2.020897626876831055e+00
3.434293031692504883e+00,1.999999955296516418e-02,2.041699886322021484e+00
3.444305419921875000e+00,1.999999955296516418e-02,2.062426328659057617e+00
3.454318046569824219e+00,1.999999955296516418e-02,2.083072185516357422e+00
3.464330434799194336e+00,1.999999955296516418e-02,2.103599548339843750e+00
3.474343061447143555e+00,1.999999955296516418e-02,2.123997688293457031e+00
3.484355449676513672e+00,1.999999955296516418e-02,2.144242763519287109e+00
3.494368076324462891e+00,1.999999955296516418e-02,2.164318561553955078e+00
3.504380464553833008e+00,1.999999955296516418e-02,2.184206962585449219e+00
3.514393091201782227e+00,1.999999955296516418e-02,2.203895807266235352e+00
3.524405479431152344e+00,1.999999955296516418e-02,2.223369598388671875e+00
3.534418106079101562e+00,1.999999955296516418e-02,2.242615461349487305e+00
3.544430494308471680e+00,1.999999955296516418e-02,2.261618614196777344e+00
3.554443120956420898e+00,1.999999955296516418e-02,2.280378818511962891e+00
3.564455509185791016e+00,1.999999955296516418e-02,2.298873424530029297e+00
3.574468135833740234e+00,1.999999955296516418e-02,2.317094087600708008e+00
3.584480524063110352e+00,1.999999955296516418e-02,2.335037469863891602e+00
3.594493150711059570e+00,1.999999955296516418e-02,2.352698087692260742e+00
3.604505777359008789e+00,1.999999955296516418e-02,2.370058536529541016e+00
3.614518404006958008e+00,1.999999955296516418e-02,2.387107849121093750e+00
3.624530792236328125e+00,1.999999955296516418e-02,2.403864622116088867e+00
3.634543418884277344e+00,1.999999955296516418e-02,2.420296430587768555e+00
3.644555807113647461e+00,1.999999955296516418e-02,2.436408519744873047e+00
3.654568433761596680e+00,1.999999955296516418e-02,2.452194452285766602e+00
3.664580821990966797e+00,1.999999955296516418e-02,2.467632532119750977e+00
3.674593448638916016e+00,1.999999955296516418e-02,2.482743978500366211e+00
3.684605836868286133e+00,1.999999955296516418e-02,2.497496128082275391e+00
3.694618463516235352e+00,1.999999955296516418e-02,2.511900663375854492e+00
3.704630851745605469e+00,1.999999955296516418e-02,2.525946855545043945e+00
3.714643478393554688e+00,1.999999955296516418e-02,2.539620161056518555e+00
3.724655866622924805e+00,1.999999955296516418e-02,2.552926063537597656e+00
3.734668493270874023e+00,1.999999955296516418e-02,2.565839529037475586e+00
3.744680881500244141e+00,1.999999955296516418e-02,2.578369379043579102e+00
3.754693508148193359e+00,1.999999955296516418e-02,2.590517759323120117e+00
3.764705896377563477e+00,1.999999955296516418e-02,2.602249145507812500e+00
3.774718523025512695e+00,1.999999955296516418e-02,2.613574743270874023e+00
3.784730911254882812e+00,1.999999955296516418e-02,2.624486684799194336e+00
3.794743537902832031e+00,1.999999955296516418e-02,2.634971857070922852e+00
3.804755926132202148e+00,1.999999955296516418e-02,2.645024061203002930e+00
3.814768552780151367e+00,1.999999955296516418e-02,2.654648542404174805e+00
3.824780941009521484e+00,1.999999955296516418e-02,2.663818597793579102e+00
3.834793567657470703e+00,1.999999955296516418e-02,2.672545671463012695e+00
3.844806194305419922e+00,1.999999955296516418e-02,2.680809497833251953e+00
3.854818820953369141e+00,1.999999955296516418e-02,2.688604116439819336e+00
3.864831209182739258e+00,1.999999955296516418e-02,2.695928812026977539e+00
3.874843835830688477e+00,1.999999955296516418e-02,2.702779531478881836e+00
